Transaction ID,Date,Customer ID,Gender,Age,Product Category,Quantity,Price per Unit,Total Amount,Month
842,2023-12-26,CUST842,Female,47,Clothing,2,300,600,12
847,2023-04-08,CUST847,Female,18,Electronics,4,300,1200,4
848,2023-02-13,CUST848,Female,63,Clothing,3,25,75,2
850,2023-07-28,CUST850,Female,26,Beauty,2,500,1000,7
852,2023-10-12,CUST852,Female,41,Clothing,1,300,300,10
859,2023-08-18,CUST859,Female,56,Electronics,3,500,1500,8
861,2023-02-17,CUST861,Female,41,Clothing,3,30,90,2
863,2023-04-24,CUST863,Female,30,Electronics,2,25,50,4
864,2023-07-27,CUST864,Female,51,Electronics,1,500,500,7
865,2023-12-21,CUST865,Female,42,Clothing,1,300,300,12
868,2023-12-06,CUST868,Female,25,Electronics,1,300,300,12
870,2023-07-08,CUST870,Female,46,Electronics,4,30,120,7
872,2023-10-11,CUST872,Female,63,Beauty,3,25,75,10
873,2023-09-29,CUST873,Female,27,Electronics,4,25,100,9
875,2023-08-06,CUST875,Female,51,Electronics,4,500,2000,8
877,2023-06-19,CUST877,Female,58,Clothing,1,25,25,6
878,2023-06-30,CUST878,Female,20,Clothing,1,30,30,6
882,2023-06-06,CUST882,Female,64,Electronics,2,25,50,6
884,2023-04-29,CUST884,Female,26,Clothing,2,30,60,4
885,2023-03-03,CUST885,Female,52,Clothing,4,30,120,3
888,2023-03-03,CUST888,Female,52,Electronics,4,25,100,3
889,2023-10-02,CUST889,Female,35,Electronics,1,50,50,10
895,2023-05-22,CUST895,Female,55,Clothing,4,30,120,5
896,2023-10-29,CUST896,Female,30,Electronics,2,25,50,10
897,2023-09-26,CUST897,Female,64,Electronics,2,50,100,9
898,2023-11-02,CUST898,Female,42,Clothing,3,30,90,11
902,2023-06-01,CUST902,Female,54,Beauty,1,50,50,6
903,2023-04-27,CUST903,Female,51,Beauty,4,50,200,4
906,2023-06-04,CUST906,Female,20,Clothing,1,50,50,6
907,2023-01-08,CUST907,Female,45,Electronics,1,25,25,1
910,2023-03-06,CUST910,Female,20,Beauty,3,50,150,3
914,2023-10-11,CUST914,Female,59,Electronics,1,500,500,10
915,2023-05-30,CUST915,Female,26,Beauty,3,30,90,5
916,2023-12-24,CUST916,Female,32,Electronics,1,50,50,12
917,2023-03-06,CUST917,Female,57,Electronics,4,50,200,3
918,2023-11-23,CUST918,Female,42,Electronics,3,30,90,11
919,2023-09-09,CUST919,Female,22,Beauty,2,25,50,9
920,2023-02-22,CUST920,Female,28,Beauty,3,25,75,2
928,2023-04-05,CUST928,Female,35,Clothing,4,300,1200,4
929,2023-01-27,CUST929,Female,23,Beauty,3,25,75,1
932,2023-02-28,CUST932,Female,45,Beauty,4,25,100,2
935,2023-09-09,CUST935,Female,34,Beauty,1,50,50,9
937,2023-10-23,CUST937,Female,62,Beauty,1,500,500,10
939,2023-12-18,CUST939,Female,46,Electronics,1,300,300,12
940,2023-01-28,CUST940,Female,20,Electronics,1,30,30,1
941,2023-03-19,CUST941,Female,57,Clothing,2,25,50,3
943,2023-10-16,CUST943,Female,57,Clothing,4,300,1200,10
948,2023-10-13,CUST948,Female,23,Electronics,3,25,75,10
949,2023-08-02,CUST949,Female,41,Electronics,2,25,50,8
952,2023-11-13,CUST952,Female,57,Clothing,1,25,25,11
954,2023-09-25,CUST954,Female,50,Electronics,3,300,900,9
957,2023-08-15,CUST957,Female,60,Electronics,4,30,120,8
959,2023-10-29,CUST959,Female,42,Electronics,2,30,60,10
963,2023-11-14,CUST963,Female,55,Beauty,1,50,50,11
968,2023-11-17,CUST968,Female,48,Clothing,3,300,900,11
969,2023-04-19,CUST969,Female,40,Clothing,3,300,900,4
971,2023-12-05,CUST971,Female,27,Electronics,4,50,200,12
975,2023-03-30,CUST975,Female,56,Clothing,4,50,200,3
976,2023-10-10,CUST976,Female,48,Beauty,2,300,600,10
977,2023-02-08,CUST977,Female,35,Electronics,3,25,75,2
978,2023-03-22,CUST978,Female,53,Clothing,3,50,150,3
979,2023-01-02,CUST979,Female,19,Beauty,1,25,25,1
980,2023-07-29,CUST980,Female,31,Electronics,3,25,75,7
981,2023-08-19,CUST981,Female,30,Electronics,2,30,60,8
982,2023-12-19,CUST982,Female,46,Beauty,3,30,90,12
983,2023-11-01,CUST983,Female,29,Clothing,1,300,300,11
985,2023-05-30,CUST985,Female,19,Electronics,2,25,50,5
986,2023-01-17,CUST986,Female,49,Clothing,2,500,1000,1
987,2023-04-29,CUST987,Female,30,Clothing,3,300,900,4
988,2023-05-28,CUST988,Female,63,Clothing,3,25,75,5
989,2023-12-28,CUST989,Female,44,Electronics,1,25,25,12
990,2023-05-25,CUST990,Female,58,Beauty,2,500,1000,5
991,2023-12-26,CUST991,Female,34,Clothing,2,50,100,12
992,2023-08-21,CUST992,Female,57,Electronics,2,30,60,8
993,2023-02-06,CUST993,Female,48,Electronics,3,50,150,2
994,2023-12-18,CUST994,Female,51,Beauty,2,500,1000,12
995,2023-04-30,CUST995,Female,41,Clothing,1,30,30,4
998,2023-10-29,CUST998,Female,23,Beauty,4,25,100,10
999,2023-12-05,CUST999,Female,36,Electronics,3,50,150,12
